Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
0c39e276-7a5b-448f-a696-532506f1035a 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Ty Montgomery,Ravens,2018,RB,6,0,25,10.0,1.0,0.0,65.0,0.0,0.0,15.0,5.533,0.0,0.0,0.0,83.0,,,,,,,,,,,,
0c39e276-7a5b-448f-a696-532506f1035a 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Ty Montgomery,Packers,2018,RB,7,0,25,15.0,0.0,0.0,170.0,2.0,1.0,26.0,4.038,1.0,0.0,1.0,105.0,,,,,,,,,,,,
5827b78b-5150-4ba9-bc46-902428e99a31 2015 e6aa13a4-0055-48a9-bc41-be28dc106929,Tevin Coleman,Falcons,2015,RB,12,3,22,2.0,2.0,0.0,14.0,3.0,3.0,87.0,4.506,14.0,0.0,1.0,392.0,,,,,,,,,,,,
5827b78b-5150-4ba9-bc46-902428e99a31 2016 e6aa13a4-0055-48a9-bc41-be28dc106929,Tevin Coleman,Falcons,2016,RB,13,0,23,31.0,4.0,3.0,421.0,1.0,0.0,118.0,4.407,11.0,0.0,8.0,520.0,,,,,,,,,,,,
5827b78b-5150-4ba9-bc46-902428e99a31 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Tevin Coleman,Falcons,2017,RB,15,3,24,27.0,2.0,3.0,299.0,1.0,0.0,156.0,4.026,7.0,0.0,5.0,628.0,,,,,,,,,,,,
5827b78b-5150-4ba9-bc46-902428e99a31 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Tevin Coleman,Falcons,2018,RB,16,14,25,32.0,6.0,5.0,276.0,2.0,0.0,167.0,4.79,5.0,0.0,4.0,800.0,,,,,,,,,,,,
f413d6fb-5105-4110-b915-d92840a3e656 2015 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Cameron Artis-Payne,Panthers,2015,RB,7,0,25,5.0,0.0,0.0,58.0,,,45.0,4.067,7.0,0.0,1.0,183.0,,,,,,,,,,,,
f413d6fb-5105-4110-b915-d92840a3e656 2016 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Cameron Artis-Payne,Panthers,2016,RB,3,3,26,1.0,0.0,0.0,11.0,,,36.0,4.0,3.0,0.0,2.0,144.0,,,,,,,,,,,,
f413d6fb-5105-4110-b915-d92840a3e656 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Cameron Artis-Payne,Panthers,2017,RB,13,0,27,1.0,0.0,0.0,2.0,0.0,0.0,18.0,5.278,3.0,0.0,1.0,95.0,,,,,,,,,,,,
f413d6fb-5105-4110-b915-d92840a3e656 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Cameron Artis-Payne,Panthers,2018,RB,9,0,28,3.0,0.0,0.0,15.0,,,19.0,3.632,3.0,0.0,1.0,69.0,,,,,,,,,,,,
36007e6e-ca6b-42ee-b9f8-79a9a964f5bc 2015 0d855753-ea21-4953-89f9-0e20aff9eb73,Marcus Murphy,Saints,2015,RB,13,0,24,,,,,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
36007e6e-ca6b-42ee-b9f8-79a9a964f5bc 2016 0d855753-ea21-4953-89f9-0e20aff9eb73,Marcus Murphy,Saints,2016,RB,3,0,25,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,
36007e6e-ca6b-42ee-b9f8-79a9a964f5bc 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Marcus Murphy,Bills,2017,RB,1,0,26,2.0,0.0,0.0,7.0,,,7.0,5.857,0.0,0.0,0.0,41.0,,,,,,,,,,,,
36007e6e-ca6b-42ee-b9f8-79a9a964f5bc 2018 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Marcus Murphy,Bills,2018,RB,11,1,27,11.0,0.0,0.0,26.0,1.0,0.0,52.0,4.808,2.0,0.0,0.0,250.0,,,,,,,,,,,,
e311a7a2-eddb-439c-86b4-b1f1984186bc 2015 f0e724b0-4cbf-495a-be47-013907608da9,Mike Davis,49ers,2015,RB,6,0,22,7.0,3.0,0.0,38.0,,,35.0,1.6569999999999998,7.0,0.0,0.0,58.0,,,,,,,,,,,,
e311a7a2-eddb-439c-86b4-b1f1984186bc 2016 f0e724b0-4cbf-495a-be47-013907608da9,Mike Davis,49ers,2016,RB,8,1,23,3.0,2.0,0.0,25.0,1.0,1.0,19.0,2.632,1.0,0.0,1.0,50.0,,,,,,,,,,,,
e311a7a2-eddb-439c-86b4-b1f1984186bc 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Mike Davis,Seahawks,2017,RB,6,6,24,15.0,0.0,0.0,131.0,0.0,0.0,68.0,3.529,0.0,0.0,0.0,240.0,,,,,,,,,,,,
e311a7a2-eddb-439c-86b4-b1f1984186bc 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Mike Davis,Seahawks,2018,RB,15,2,25,34.0,1.0,1.0,214.0,,,112.0,4.589,5.0,0.0,4.0,514.0,,,,,,,,,,,,
2c8670ae-0c23-4d20-9d2b-f4c3e25f8938 2015 de760528-1dc0-416a-a978-b510d20692ff,David Johnson,Cardinals,2015,RB,16,5,24,36.0,8.0,4.0,457.0,4.0,1.0,125.0,4.648,21.0,0.0,8.0,581.0,,,,,,,,,,,,
2c8670ae-0c23-4d20-9d2b-f4c3e25f8938 2016 de760528-1dc0-416a-a978-b510d20692ff,David Johnson,Cardinals,2016,RB,16,16,25,80.0,7.0,4.0,879.0,5.0,3.0,293.0,4.229,31.0,0.0,16.0,1239.0,,,,,,,,,,,,
2c8670ae-0c23-4d20-9d2b-f4c3e25f8938 2017 de760528-1dc0-416a-a978-b510d20692ff,David Johnson,Cardinals,2017,RB,1,1,26,6.0,1.0,0.0,67.0,2.0,1.0,11.0,2.091,1.0,0.0,0.0,23.0,,,,,,,,,,,,
2c8670ae-0c23-4d20-9d2b-f4c3e25f8938 2018 de760528-1dc0-416a-a978-b510d20692ff,David Johnson,Cardinals,2018,RB,16,16,27,50.0,5.0,3.0,446.0,3.0,2.0,258.0,3.643,9.0,0.0,7.0,940.0,,,,,,,,,,,,
488c3707-26ee-4e1a-8742-494a06f77801 2015 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Thomas Rawls,Seahawks,2015,RB,13,7,22,9.0,0.0,1.0,76.0,1.0,1.0,147.0,5.646,16.0,0.0,4.0,830.0,,,,,,,,,,,,
488c3707-26ee-4e1a-8742-494a06f77801 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Thomas Rawls,Seahawks,2016,RB,9,7,23,13.0,1.0,0.0,96.0,,,109.0,3.202,7.0,0.0,3.0,349.0,,,,,,,,,,,,
488c3707-26ee-4e1a-8742-494a06f77801 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Thomas Rawls,Seahawks,2017,RB,12,3,24,9.0,0.0,0.0,94.0,1.0,1.0,58.0,2.707,2.0,0.0,0.0,157.0,,,,,,,,,,,,
488c3707-26ee-4e1a-8742-494a06f77801 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Thomas Rawls,Bengals,2018,RB,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,
697200ea-cabb-40b8-aeac-e52763310306 2016 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Jonathan Williams,Bills,2016,RB,11,0,22,1.0,0.0,0.0,0.0,2.0,2.0,27.0,3.4810000000000003,5.0,0.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
697200ea-cabb-40b8-aeac-e52763310306 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Jonathan Williams,Saints,2017,RB,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
697200ea-cabb-40b8-aeac-e52763310306 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Jonathan Williams,Colts,2018,RB,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
697200ea-cabb-40b8-aeac-e52763310306 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Jonathan Williams,Saints,2018,RB,3,0,24,1.0,0.0,0.0,1.0,,,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
a0b93053-d349-4dd1-a840-24577102699b 2016 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Kenyan Drake,Dolphins,2016,RB,16,1,22,9.0,0.0,0.0,46.0,1.0,0.0,33.0,5.424,1.0,0.0,2.0,179.0,,,,,,,,,,,,
a0b93053-d349-4dd1-a840-24577102699b 2017 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Kenyan Drake,Dolphins,2017,RB,16,6,23,32.0,2.0,1.0,239.0,2.0,2.0,133.0,4.842,3.0,0.0,3.0,644.0,,,,,,,,,,,,
a0b93053-d349-4dd1-a840-24577102699b 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Kenyan Drake,Dolphins,2018,RB,16,7,24,53.0,1.0,5.0,477.0,2.0,1.0,120.0,4.458,5.0,0.0,4.0,535.0,,,,,,,,,,,,
5a9401fc-e43e-43e8-9e63-dadecb12491b 2016 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Troymaine Pope,Jets,2016,RB,1,0,23,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
5a9401fc-e43e-43e8-9e63-dadecb12491b 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Troymaine Pope,Seahawks,2016,RB,3,0,23,1.0,0.0,0.0,5.0,,,11.0,3.909,0.0,0.0,0.0,43.0,,,,,,,,,,,,
5a9401fc-e43e-43e8-9e63-dadecb12491b 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Troymaine Pope,Chargers,2018,RB,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
abeef681-4be7-4ff3-9076-c72ec5a1b2e4 2016 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Brandon Wilds,Jets,2016,RB,4,0,23,2.0,0.0,0.0,20.0,0.0,0.0,10.0,2.7,1.0,0.0,0.0,27.0,,,,,,,,,,,,
abeef681-4be7-4ff3-9076-c72ec5a1b2e4 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Brandon Wilds,Jaguars,2018,RB,3,0,25,,,,,,,6.0,2.5,0.0,0.0,0.0,15.0,,,,,,,,,,,,
ba36a4bb-5cc4-4113-9b5d-32bab02ef966 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tra Carson,Bengals,2016,RB,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
ba36a4bb-5cc4-4113-9b5d-32bab02ef966 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tra Carson,Bengals,2018,RB,2,0,26,,,,,,,,,,,,,,,,,,,,,,,,
ba36a4bb-5cc4-4113-9b5d-32bab02ef966 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Tra Carson,Packers,2018,RB,4,0,26,,,,,,,,,,,,,,,,,,,,,,,,
b6ec1773-309e-422c-b82c-b55a557031d6 2016 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Darius Jackson,Browns,2016,RB,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
b6ec1773-309e-422c-b82c-b55a557031d6 2016 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Darius Jackson,Cowboys,2016,RB,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
b6ec1773-309e-422c-b82c-b55a557031d6 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Darius Jackson,Cowboys,2018,RB,2,0,25,0.0,0.0,0.0,0.0,,,6.0,2.667,0.0,0.0,0.0,16.0,,,,,,,,,,,,
b6ec1773-309e-422c-b82c-b55a557031d6 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Darius Jackson,Packers,2018,RB,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
997525cb-5d0d-4f3b-bd56-7488b62627ec 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Kenneth Dixon,Ravens,2016,RB,12,0,22,30.0,1.0,1.0,162.0,1.0,0.0,88.0,4.341,3.0,0.0,2.0,382.0,,,,,,,,,,,,
997525cb-5d0d-4f3b-bd56-7488b62627ec 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Kenneth Dixon,Ravens,2018,RB,6,0,24,6.0,0.0,0.0,51.0,2.0,1.0,60.0,5.55,3.0,0.0,2.0,333.0,,,,,,,,,,,,
442eb96a-deb6-4e73-b65a-a2bb25ffa968 2016 82d2d380-3834-4938-835f-aec541e5ece7,Tyler Ervin,Texans,2016,RB,12,0,23,3.0,1.0,0.0,18.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,
442eb96a-deb6-4e73-b65a-a2bb25ffa968 2017 82d2d380-3834-4938-835f-aec541e5ece7,Tyler Ervin,Texans,2017,RB,4,0,24,8.0,1.0,0.0,38.0,,,4.0,3.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,
442eb96a-deb6-4e73-b65a-a2bb25ffa968 2018 82d2d380-3834-4938-835f-aec541e5ece7,Tyler Ervin,Texans,2018,RB,9,0,25,3.0,0.0,0.0,35.0,1.0,0.0,,,,,,,,,,,,,,,,,,
481da4a3-fb29-4480-9db4-9cffdf33f510 2016 d26a1ca5-722d-4274-8f97-c92e49c96315,David Fluellen,Titans,2016,RB,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
481da4a3-fb29-4480-9db4-9cffdf33f510 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,David Fluellen,Titans,2017,RB,16,0,25,0.0,0.0,0.0,0.0,,,4.0,5.25,0.0,0.0,0.0,21.0,,,,,,,,,,,,
481da4a3-fb29-4480-9db4-9cffdf33f510 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,David Fluellen,Titans,2018,RB,7,0,26,,,,,,,4.0,4.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,
87c481c7-7414-43cc-82df-19ca0c2ae22e 2016 d26a1ca5-722d-4274-8f97-c92e49c96315,Derrick Henry,Titans,2016,RB,15,2,22,13.0,2.0,0.0,137.0,,,110.0,4.455,7.0,0.0,5.0,490.0,,,,,,,,,,,,
87c481c7-7414-43cc-82df-19ca0c2ae22e 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,Derrick Henry,Titans,2017,RB,16,2,23,11.0,0.0,1.0,136.0,1.0,0.0,176.0,4.227,10.0,0.0,5.0,744.0,,,,,,,,,,,,
87c481c7-7414-43cc-82df-19ca0c2ae22e 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Derrick Henry,Titans,2018,RB,16,12,24,15.0,1.0,0.0,99.0,1.0,1.0,215.0,4.926,17.0,0.0,12.0,1059.0,66.667,1.0,0.0,0.0,0.0,14.0,,,,,,
cd705357-f282-4cbf-8f11-391618d981c3 2016 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Devontae Booker,Broncos,2016,RB,16,6,24,31.0,3.0,1.0,265.0,4.0,3.0,174.0,3.517,8.0,0.0,4.0,612.0,,,,,,,,,,,,
cd705357-f282-4cbf-8f11-391618d981c3 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Devontae Booker,Broncos,2017,RB,13,0,25,30.0,1.0,0.0,275.0,2.0,1.0,79.0,3.785,5.0,0.0,1.0,299.0,,,,,,,,,,,,
cd705357-f282-4cbf-8f11-391618d981c3 2018 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Devontae Booker,Broncos,2018,RB,16,0,26,38.0,3.0,0.0,275.0,1.0,1.0,34.0,5.3820000000000014,0.0,0.0,1.0,183.0,,,,,,,,,,,,
c78c299b-7c73-40fc-9155-2ede7f9849c7 2016 1c1cec48-6352-4556-b789-35304c1a6ae1,Jalen Richard,Raiders,2016,RB,16,0,23,29.0,2.0,2.0,194.0,0.0,0.0,83.0,5.916,1.0,0.0,1.0,491.0,,,,,,,,,,,,
c78c299b-7c73-40fc-9155-2ede7f9849c7 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Jalen Richard,Raiders,2017,RB,16,1,24,27.0,1.0,1.0,256.0,8.0,3.0,56.0,4.9110000000000005,0.0,0.0,1.0,275.0,,,,,,,,,,,,
c78c299b-7c73-40fc-9155-2ede7f9849c7 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Jalen Richard,Raiders,2018,RB,16,1,25,68.0,1.0,0.0,607.0,3.0,2.0,55.0,4.709,3.0,0.0,1.0,259.0,,,,,,,,,,,,
c7b7d27f-97c3-4c12-95c4-36205175c959 2016 1c1cec48-6352-4556-b789-35304c1a6ae1,DeAndre Washington,Raiders,2016,RB,14,2,23,17.0,0.0,0.0,115.0,1.0,1.0,87.0,5.3679999999999986,1.0,0.0,2.0,467.0,,,,,,,,,,,,
c7b7d27f-97c3-4c12-95c4-36205175c959 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,DeAndre Washington,Raiders,2017,RB,15,0,24,34.0,2.0,1.0,197.0,2.0,1.0,57.0,2.684,2.0,0.0,2.0,153.0,,,,,,,,,,,,
c7b7d27f-97c3-4c12-95c4-36205175c959 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,DeAndre Washington,Raiders,2018,RB,10,0,25,1.0,0.0,0.0,9.0,1.0,1.0,30.0,3.833,1.0,0.0,0.0,115.0,,,,,,,,,,,,
bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a 2016 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Ezekiel Elliott,Cowboys,2016,RB,15,15,21,32.0,2.0,1.0,363.0,5.0,1.0,322.0,5.065,16.0,0.0,15.0,1631.0,,,,,,,,,,,,
bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a 2017 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Ezekiel Elliott,Cowboys,2017,RB,10,10,22,26.0,3.0,2.0,269.0,1.0,1.0,242.0,4.062,10.0,0.0,7.0,983.0,,,,,,,,,,,,
bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Ezekiel Elliott,Cowboys,2018,RB,15,15,23,77.0,9.0,3.0,567.0,6.0,1.0,304.0,4.717,21.0,0.0,6.0,1434.0,,,,,,,,,,,,
5274fac8-fa34-46fa-ac4d-7b58bb84999f 2016 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Byron Marshall,Eagles,2016,RB,3,0,22,3.0,0.0,0.0,10.0,,,19.0,3.3680000000000003,1.0,0.0,0.0,64.0,,,,,,,,,,,,
5274fac8-fa34-46fa-ac4d-7b58bb84999f 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Byron Marshall,Redskins,2017,RB,4,0,23,6.0,0.0,0.0,36.0,,,9.0,3.556,0.0,0.0,0.0,32.0,,,,,,,,,,,,
5274fac8-fa34-46fa-ac4d-7b58bb84999f 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Byron Marshall,Redskins,2018,RB,6,0,24,4.0,0.0,0.0,30.0,,,3.0,3.0,1.0,0.0,0.0,9.0,,,,,,,,,,,,
c7d0a740-fcf2-4971-b1b6-43761d984bf9 2016 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Wendell Smallwood,Eagles,2016,RB,13,3,22,6.0,1.0,0.0,55.0,1.0,1.0,77.0,4.052,2.0,0.0,1.0,312.0,,,,,,,,,,,,
c7d0a740-fcf2-4971-b1b6-43761d984bf9 2017 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Wendell Smallwood,Eagles,2017,RB,8,3,23,13.0,1.0,0.0,103.0,0.0,0.0,47.0,3.702,1.0,0.0,1.0,174.0,,,,,,,,,,,,
c7d0a740-fcf2-4971-b1b6-43761d984bf9 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Wendell Smallwood,Eagles,2018,RB,16,6,24,28.0,5.0,2.0,230.0,2.0,1.0,87.0,4.184,6.0,0.0,3.0,364.0,,,,,,,,,,,,
6a65641c-5ee2-44e3-8a75-7f98887b40ae 2016 22052ff7-c065-42ee-bc8f-c4691c50e624,Robert Kelley,Redskins,2016,RB,15,9,24,12.0,1.0,1.0,82.0,,,168.0,4.19,12.0,0.0,6.0,704.0,,,,,,,,,,,,
6a65641c-5ee2-44e3-8a75-7f98887b40ae 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Robert Kelley,Redskins,2017,RB,7,7,25,4.0,0.0,0.0,18.0,,,62.0,3.129,8.0,0.0,3.0,194.0,,,,,,,,,,,,
6a65641c-5ee2-44e3-8a75-7f98887b40ae 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Robert Kelley,Redskins,2018,RB,2,0,26,,,,,,,4.0,2.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,
4b09ab09-1457-4c9d-a99d-6a03d8e76c76 2016 7b112545-38e6-483c-a55c-96cf6ee49cb8,Jordan Howard,Bears,2016,RB,15,13,22,29.0,1.0,1.0,298.0,2.0,1.0,252.0,5.21,12.0,0.0,6.0,1313.0,,,,,,,,,,,,
4b09ab09-1457-4c9d-a99d-6a03d8e76c76 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Jordan Howard,Bears,2017,RB,16,16,23,23.0,0.0,0.0,125.0,1.0,1.0,276.0,4.065,12.0,0.0,9.0,1122.0,,,,,,,,,,,,
4b09ab09-1457-4c9d-a99d-6a03d8e76c76 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Jordan Howard,Bears,2018,RB,16,15,24,20.0,1.0,0.0,145.0,2.0,1.0,250.0,3.74,17.0,0.0,9.0,935.0,,,,,,,,,,,,
30ff46bc-a039-4af7-9050-81af98901a3e 2016 c5a59daa-53a7-4de0-851f-fb12be893e9e,Dwayne Washington,Lions,2016,RB,12,2,22,10.0,0.0,0.0,62.0,,,90.0,2.944,1.0,0.0,1.0,265.0,,,,,,,,,,,,
30ff46bc-a039-4af7-9050-81af98901a3e 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Dwayne Washington,Lions,2017,RB,5,0,23,2.0,0.0,0.0,14.0,,,20.0,2.2,2.0,0.0,0.0,44.0,,,,,,,,,,,,
30ff46bc-a039-4af7-9050-81af98901a3e 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Dwayne Washington,Saints,2018,RB,13,0,24,,,,,,,27.0,5.704,0.0,0.0,0.0,154.0,,,,,,,,,,,,
86363c46-567e-41d6-a59a-3fed9ca64591 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Peyton Barber,Buccaneers,2016,RB,15,1,22,5.0,0.0,0.0,28.0,,,55.0,4.055,1.0,0.0,1.0,223.0,,,,,,,,,,,,
86363c46-567e-41d6-a59a-3fed9ca64591 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Peyton Barber,Buccaneers,2017,RB,16,4,23,16.0,0.0,0.0,114.0,2.0,1.0,108.0,3.917,5.0,0.0,3.0,423.0,,,,,,,,,,,,
86363c46-567e-41d6-a59a-3fed9ca64591 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Peyton Barber,Buccaneers,2018,RB,16,16,24,20.0,0.0,1.0,92.0,1.0,1.0,234.0,3.722,14.0,0.0,5.0,871.0,,,,,,,,,,,,
06787c1d-f02b-4217-9152-c269e826928a 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Benny Cunningham Jr.,Rams,2016,RB,11,0,26,16.0,1.0,0.0,91.0,1.0,0.0,21.0,4.81,2.0,0.0,0.0,101.0,,,,,,,,,,,,
06787c1d-f02b-4217-9152-c269e826928a 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Benny Cunningham Jr.,Bears,2017,RB,14,0,27,20.0,1.0,2.0,240.0,1.0,1.0,9.0,3.222,0.0,0.0,0.0,29.0,,,,,,,,,,,,
06787c1d-f02b-4217-9152-c269e826928a 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Benny Cunningham Jr.,Bears,2018,RB,15,0,28,1.0,0.0,0.0,9.0,,,11.0,1.818,0.0,0.0,0.0,20.0,,,,,,,,,,,,
0e7e6cbb-0e88-4a74-b457-1753851e37f3 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Malcolm Brown,Rams,2016,RB,16,0,23,3.0,0.0,0.0,46.0,1.0,1.0,18.0,2.167,0.0,0.0,0.0,39.0,,,,,,,,,,,,
0e7e6cbb-0e88-4a74-b457-1753851e37f3 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Malcolm Brown,Rams,2017,RB,11,1,24,9.0,1.0,0.0,53.0,1.0,0.0,63.0,3.905,3.0,0.0,1.0,246.0,,,,,,,,,,,,
0e7e6cbb-0e88-4a74-b457-1753851e37f3 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Malcolm Brown,Rams,2018,RB,12,0,25,5.0,1.0,1.0,52.0,,,43.0,4.93,2.0,0.0,0.0,212.0,,,,,,,,,,,,
14263792-d1d3-4b0c-85f7-2a85b4aed6f1 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Todd Gurley II,Rams,2016,RB,16,16,22,43.0,2.0,0.0,327.0,2.0,1.0,278.0,3.1830000000000003,14.0,0.0,6.0,885.0,,,,,,,,,,,,
14263792-d1d3-4b0c-85f7-2a85b4aed6f1 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Todd Gurley II,Rams,2017,RB,15,15,23,64.0,7.0,6.0,788.0,5.0,2.0,279.0,4.677,27.0,0.0,13.0,1305.0,,,,,,,,,,,,
14263792-d1d3-4b0c-85f7-2a85b4aed6f1 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Todd Gurley II,Rams,2018,RB,14,14,24,59.0,10.0,4.0,580.0,1.0,1.0,256.0,4.887,28.0,0.0,17.0,1251.0,,,,,,,,,,,,
990a689e-200b-4cda-85db-85d6c3af911c 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Alex Collins,Seahawks,2016,RB,11,0,22,11.0,1.0,0.0,84.0,2.0,1.0,31.0,4.032,1.0,0.0,1.0,125.0,,,,,,,,,,,,
990a689e-200b-4cda-85db-85d6c3af911c 2017 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Alex Collins,Ravens,2017,RB,15,12,23,23.0,0.0,0.0,187.0,4.0,2.0,212.0,4.59,14.0,0.0,6.0,973.0,,,,,,,,,,,,
990a689e-200b-4cda-85db-85d6c3af911c 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Alex Collins,Ravens,2018,RB,10,10,24,15.0,1.0,1.0,105.0,3.0,3.0,114.0,3.605,14.0,0.0,7.0,411.0,,,,,,,,,,,,
f4992e8f-73f0-43e4-a9ca-c83953fe3f5b 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,C.J. Prosise,Seahawks,2016,RB,6,2,22,17.0,1.0,0.0,208.0,,,30.0,5.733,1.0,0.0,1.0,172.0,,,,,,,,,,,,
f4992e8f-73f0-43e4-a9ca-c83953fe3f5b 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,C.J. Prosise,Seahawks,2017,RB,5,0,23,6.0,0.0,0.0,87.0,,,11.0,2.091,0.0,0.0,0.0,23.0,,,,,,,,,,,,
