Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
9b13d2bc-b22c-4f91-8eeb-309f43422d6e 2015 de760528-1dc0-416a-a978-b510d20692ff,John Brown,Cardinals,2015,WR,15,11,25,65.0,16.0,7.0,1003.0,1.0,1.0,3.0,7.332999999999998,0.0,0.0,0.0,22.0,,,,,,,,,,,,
9b13d2bc-b22c-4f91-8eeb-309f43422d6e 2016 de760528-1dc0-416a-a978-b510d20692ff,John Brown,Cardinals,2016,WR,15,6,26,39.0,3.0,2.0,517.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,
9b13d2bc-b22c-4f91-8eeb-309f43422d6e 2017 de760528-1dc0-416a-a978-b510d20692ff,John Brown,Cardinals,2017,WR,10,5,27,21.0,3.0,3.0,299.0,,,1.0,10.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,
9b13d2bc-b22c-4f91-8eeb-309f43422d6e 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,John Brown,Ravens,2018,WR,16,15,28,42.0,5.0,5.0,715.0,,,3.0,1.3330000000000002,0.0,0.0,0.0,4.0,,,,,,,,,,,,
cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7 2014 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Paul Richardson,Seahawks,2014,WR,15,6,22,29.0,4.0,1.0,271.0,1.0,0.0,,,,,,,,,,,,,,,,,,
cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7 2015 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Paul Richardson,Seahawks,2015,WR,1,0,23,1.0,0.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,
cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Paul Richardson,Seahawks,2016,WR,15,0,24,21.0,1.0,1.0,288.0,,,1.0,5.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,
cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Paul Richardson,Seahawks,2017,WR,16,13,25,44.0,4.0,6.0,703.0,,,,,,,,,,,,,,,,,,,,
cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Paul Richardson,Redskins,2018,WR,7,4,26,20.0,0.0,2.0,262.0,,,2.0,4.5,0.0,0.0,0.0,9.0,,,,,,,,,,,,
e9ee9209-dd8f-4e4a-be3c-407756a2749c 2015 4809ecb0-abd3-451d-9c4a-92a90b83ca06,DeVante Parker,Dolphins,2015,WR,14,4,22,26.0,8.0,3.0,494.0,,,,,,,,,,,,,,,,,,,,
e9ee9209-dd8f-4e4a-be3c-407756a2749c 2016 4809ecb0-abd3-451d-9c4a-92a90b83ca06,DeVante Parker,Dolphins,2016,WR,15,8,23,56.0,4.0,4.0,744.0,,,,,,,,,,,,,,,,,,,,
e9ee9209-dd8f-4e4a-be3c-407756a2749c 2017 4809ecb0-abd3-451d-9c4a-92a90b83ca06,DeVante Parker,Dolphins,2017,WR,13,12,24,57.0,6.0,1.0,670.0,1.0,0.0,,,,,,,,,,,,,,,,,,
e9ee9209-dd8f-4e4a-be3c-407756a2749c 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,DeVante Parker,Dolphins,2018,WR,11,7,25,24.0,1.0,1.0,309.0,,,,,,,,,,,,,,,,,,,,
865d8df9-06ec-40c3-8c71-637f9fd0bcbf 2015 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Darius Jennings,Browns,2015,WR,4,1,23,14.0,2.0,0.0,117.0,1.0,0.0,,,,,,,,,,,,,,,,,,
865d8df9-06ec-40c3-8c71-637f9fd0bcbf 2017 d26a1ca5-722d-4274-8f97-c92e49c96315,Darius Jennings,Titans,2017,WR,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
865d8df9-06ec-40c3-8c71-637f9fd0bcbf 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Darius Jennings,Titans,2018,WR,16,0,26,11.0,0.0,0.0,101.0,,,1.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,21.0,,,,,,
0dc98d11-34e4-46f6-96a6-7707c6f29500 2015 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Breshad Perriman,Ravens,2015,WR,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,
0dc98d11-34e4-46f6-96a6-7707c6f29500 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Breshad Perriman,Ravens,2016,WR,16,1,23,33.0,1.0,3.0,499.0,,,1.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
0dc98d11-34e4-46f6-96a6-7707c6f29500 2017 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Breshad Perriman,Ravens,2017,WR,11,3,24,10.0,2.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,
0dc98d11-34e4-46f6-96a6-7707c6f29500 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Breshad Perriman,Browns,2018,WR,10,2,25,16.0,1.0,2.0,340.0,,,4.0,0.5,0.0,0.0,0.0,2.0,,,,,,,,,,,,
c5f35a06-791b-43e1-befc-df0c54b3b486 2015 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Kaelin Clay,Ravens,2015,WR,7,0,23,,,,,,,,,,,,,,,,,,,,,,,,
c5f35a06-791b-43e1-befc-df0c54b3b486 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Kaelin Clay,Bills,2017,WR,4,0,25,1.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
c5f35a06-791b-43e1-befc-df0c54b3b486 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Kaelin Clay,Panthers,2017,WR,9,2,25,5.0,0.0,0.0,57.0,2.0,1.0,2.0,13.5,0.0,0.0,0.0,27.0,,,,,,,,,,,,
c5f35a06-791b-43e1-befc-df0c54b3b486 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Kaelin Clay,Giants,2018,WR,2,0,26,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
52d09eea-a580-447a-8062-5841d5a9c8b3 2015 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Sammie Coates,Steelers,2015,WR,6,0,22,1.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,
52d09eea-a580-447a-8062-5841d5a9c8b3 2016 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Sammie Coates,Steelers,2016,WR,14,5,23,21.0,3.0,2.0,435.0,,,4.0,3.5,0.0,0.0,0.0,14.0,,,,,,,,,,,,
52d09eea-a580-447a-8062-5841d5a9c8b3 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Sammie Coates,Browns,2017,WR,12,1,24,6.0,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,
52d09eea-a580-447a-8062-5841d5a9c8b3 2018 82d2d380-3834-4938-835f-aec541e5ece7,Sammie Coates,Texans,2018,WR,12,0,25,1.0,1.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,
c682e8ea-fe48-45d2-af60-682a6125ab22 2015 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Phillip Dorsett,Colts,2015,WR,11,0,22,18.0,1.0,1.0,225.0,2.0,1.0,3.0,5.667000000000002,0.0,0.0,0.0,17.0,,,,,,,,,,,,
c682e8ea-fe48-45d2-af60-682a6125ab22 2016 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Phillip Dorsett,Colts,2016,WR,15,7,23,33.0,3.0,2.0,528.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,
c682e8ea-fe48-45d2-af60-682a6125ab22 2017 97354895-8c77-4fd4-a860-32e62ea7382a,Phillip Dorsett,Patriots,2017,WR,15,2,24,12.0,1.0,0.0,194.0,,,1.0,7.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,
c682e8ea-fe48-45d2-af60-682a6125ab22 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Phillip Dorsett,Patriots,2018,WR,16,2,25,32.0,7.0,3.0,290.0,,,4.0,7.25,0.0,0.0,0.0,29.0,,,,,,,,,,,,
73d6cb8a-3d72-4a6a-b3c9-fe61dfd1bd41 2015 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Rashad Greene,Jaguars,2015,WR,9,0,23,19.0,6.0,2.0,93.0,1.0,0.0,,,,,,,,,,,,,,,,,,
73d6cb8a-3d72-4a6a-b3c9-fe61dfd1bd41 2016 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Rashad Greene,Jaguars,2016,WR,8,0,24,5.0,0.0,0.0,32.0,4.0,1.0,,,,,,,,,,,,,,,,,,
73d6cb8a-3d72-4a6a-b3c9-fe61dfd1bd41 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Rashad Greene,Jaguars,2018,WR,8,1,26,6.0,0.0,0.0,60.0,2.0,1.0,,,,,,,,,,,,,,,,,,
132721b4-fd32-4795-b214-ab4baaaceb3a 2015 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Bennie Fowler,Broncos,2015,WR,16,1,24,16.0,3.0,0.0,203.0,0.0,0.0,,,,,,,,,,,,,,,,,,
132721b4-fd32-4795-b214-ab4baaaceb3a 2016 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Bennie Fowler,Broncos,2016,WR,13,0,25,11.0,3.0,2.0,145.0,,,,,,,,,,,,,,,,,,,,
132721b4-fd32-4795-b214-ab4baaaceb3a 2017 ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Bennie Fowler,Broncos,2017,WR,16,4,26,29.0,4.0,3.0,350.0,1.0,0.0,,,,,,,,,,,,,,,,,,
132721b4-fd32-4795-b214-ab4baaaceb3a 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Bennie Fowler,Patriots,2018,WR,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,
132721b4-fd32-4795-b214-ab4baaaceb3a 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Bennie Fowler,Giants,2018,WR,10,5,27,16.0,1.0,1.0,199.0,1.0,0.0,,,,,,,,,,,,,,,,,,
bd01d907-cd57-48cb-9136-5692a4764a20 2015 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Chris Conley,Chiefs,2015,WR,16,5,23,17.0,4.0,1.0,199.0,,,,,,,,,,,,,,,,,,,,
bd01d907-cd57-48cb-9136-5692a4764a20 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Chris Conley,Chiefs,2016,WR,16,11,24,44.0,3.0,0.0,530.0,1.0,0.0,,,,,,,,,,,,,,,,,,
bd01d907-cd57-48cb-9136-5692a4764a20 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Chris Conley,Chiefs,2017,WR,5,5,25,11.0,0.0,0.0,175.0,,,,,,,,,,,,,,,,,,,,
bd01d907-cd57-48cb-9136-5692a4764a20 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Chris Conley,Chiefs,2018,WR,16,13,26,32.0,5.0,5.0,334.0,2.0,2.0,,,,,,,,,,,,,,,,,,
00f88be8-45f9-4237-b2b8-3271ec790d07 2015 1c1cec48-6352-4556-b789-35304c1a6ae1,Amari Cooper,Raiders,2015,WR,16,15,21,72.0,7.0,6.0,1070.0,1.0,1.0,3.0,-1.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,
00f88be8-45f9-4237-b2b8-3271ec790d07 2016 1c1cec48-6352-4556-b789-35304c1a6ae1,Amari Cooper,Raiders,2016,WR,16,14,22,83.0,5.0,5.0,1153.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
00f88be8-45f9-4237-b2b8-3271ec790d07 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Amari Cooper,Raiders,2017,WR,14,12,23,48.0,5.0,7.0,680.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
00f88be8-45f9-4237-b2b8-3271ec790d07 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Amari Cooper,Raiders,2018,WR,6,6,24,22.0,2.0,1.0,280.0,,,1.0,9.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
00f88be8-45f9-4237-b2b8-3271ec790d07 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Amari Cooper,Cowboys,2018,WR,9,9,24,53.0,5.0,6.0,725.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,
27e60657-f73d-4125-906d-aa72cc3477dc 2015 1c1cec48-6352-4556-b789-35304c1a6ae1,Seth Roberts,Raiders,2015,WR,16,5,24,32.0,9.0,5.0,480.0,,,,,,,,,,,,,,,,,,,,
27e60657-f73d-4125-906d-aa72cc3477dc 2016 1c1cec48-6352-4556-b789-35304c1a6ae1,Seth Roberts,Raiders,2016,WR,16,6,25,38.0,8.0,5.0,397.0,0.0,0.0,,,,,,,,,,,,,,,,,,
27e60657-f73d-4125-906d-aa72cc3477dc 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Seth Roberts,Raiders,2017,WR,15,7,26,43.0,3.0,1.0,455.0,2.0,2.0,,,,,,,,,,,,,,,,,,
27e60657-f73d-4125-906d-aa72cc3477dc 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Seth Roberts,Raiders,2018,WR,15,7,27,45.0,1.0,2.0,494.0,,,3.0,1.6669999999999998,0.0,0.0,0.0,5.0,,,,,,,,,,,,
cfb0ff68-51cb-4dad-ba81-f9e019a93a91 2015 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Nelson Agholor,Eagles,2015,WR,13,12,22,23.0,6.0,1.0,283.0,1.0,1.0,,,,,,,,,,,,,,,,,,
cfb0ff68-51cb-4dad-ba81-f9e019a93a91 2016 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Nelson Agholor,Eagles,2016,WR,15,14,23,36.0,3.0,2.0,365.0,1.0,0.0,5.0,2.8,0.0,0.0,0.0,14.0,,,,,,,,,,,,
cfb0ff68-51cb-4dad-ba81-f9e019a93a91 2017 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Nelson Agholor,Eagles,2017,WR,16,10,24,62.0,10.0,8.0,768.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,
cfb0ff68-51cb-4dad-ba81-f9e019a93a91 2018 386bdbf9-9eea-4869-bb9a-274b0bc66e80,Nelson Agholor,Eagles,2018,WR,16,16,25,64.0,7.0,4.0,736.0,1.0,0.0,3.0,10.667,0.0,0.0,0.0,32.0,100.0,0.0,0.0,0.0,0.0,15.0,,,,,,
53dc492f-b4cc-4da2-a6cc-f61f7c23272f 2015 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Geremy Davis,Giants,2015,WR,10,0,23,2.0,0.0,0.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,
53dc492f-b4cc-4da2-a6cc-f61f7c23272f 2017 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Geremy Davis,Chargers,2017,WR,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
53dc492f-b4cc-4da2-a6cc-f61f7c23272f 2018 1f6dcffb-9823-43cd-9ff4-e7a8466749b5,Geremy Davis,Chargers,2018,WR,14,0,26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
8002dd5e-a75a-4d72-9a8c-0f4dbc80d459 2015 22052ff7-c065-42ee-bc8f-c4691c50e624,Jamison Crowder,Redskins,2015,WR,16,6,22,59.0,11.0,2.0,604.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
8002dd5e-a75a-4d72-9a8c-0f4dbc80d459 2016 22052ff7-c065-42ee-bc8f-c4691c50e624,Jamison Crowder,Redskins,2016,WR,16,9,23,67.0,4.0,7.0,847.0,2.0,1.0,2.0,-1.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,
8002dd5e-a75a-4d72-9a8c-0f4dbc80d459 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Jamison Crowder,Redskins,2017,WR,15,6,24,66.0,7.0,3.0,789.0,6.0,3.0,7.0,4.857,0.0,0.0,0.0,34.0,,,,,,,,,,,,
8002dd5e-a75a-4d72-9a8c-0f4dbc80d459 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Jamison Crowder,Redskins,2018,WR,9,7,25,29.0,3.0,2.0,388.0,,,4.0,7.5,0.0,0.0,0.0,30.0,,,,,,,,,,,,
9de98c5e-ee62-4a2b-be93-07287d831e06 2015 7b112545-38e6-483c-a55c-96cf6ee49cb8,Cameron Meredith,Bears,2015,WR,11,0,23,11.0,2.0,0.0,120.0,,,,,,,,,,,,,,,,,,,,
9de98c5e-ee62-4a2b-be93-07287d831e06 2016 7b112545-38e6-483c-a55c-96cf6ee49cb8,Cameron Meredith,Bears,2016,WR,14,10,24,66.0,2.0,4.0,888.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,1.0,1.0,2.0,,,,,,
9de98c5e-ee62-4a2b-be93-07287d831e06 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Cameron Meredith,Saints,2018,WR,6,1,26,9.0,1.0,1.0,114.0,1.0,1.0,,,,,,,,,,,,,,,,,,
40958157-617f-40b4-91e5-9895f66da29c 2015 c5a59daa-53a7-4de0-851f-fb12be893e9e,TJ Jones,Lions,2015,WR,10,0,23,10.0,0.0,1.0,132.0,2.0,1.0,1.0,-3.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,
40958157-617f-40b4-91e5-9895f66da29c 2016 c5a59daa-53a7-4de0-851f-fb12be893e9e,TJ Jones,Lions,2016,WR,3,0,24,5.0,2.0,0.0,93.0,,,,,,,,,,,,,,,,,,,,
40958157-617f-40b4-91e5-9895f66da29c 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,TJ Jones,Lions,2017,WR,14,6,25,30.0,2.0,1.0,399.0,1.0,0.0,,,,,,,,,,,,,,,,,,
40958157-617f-40b4-91e5-9895f66da29c 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,TJ Jones,Lions,2018,WR,15,3,26,19.0,2.0,2.0,190.0,,,,,,,,,,,,,,,,,,,,
a1c40664-b265-4083-aad2-54b4c734f2c5 2015 33405046-04ee-4058-a950-d606f8c30852,Stefon Diggs,Vikings,2015,WR,13,9,22,52.0,6.0,4.0,720.0,2.0,0.0,3.0,4.333,0.0,0.0,0.0,13.0,,,,,,,,,,,,
a1c40664-b265-4083-aad2-54b4c734f2c5 2016 33405046-04ee-4058-a950-d606f8c30852,Stefon Diggs,Vikings,2016,WR,13,11,23,84.0,5.0,3.0,903.0,,,3.0,3.333,1.0,0.0,0.0,10.0,,,,,,,,,,,,
a1c40664-b265-4083-aad2-54b4c734f2c5 2017 33405046-04ee-4058-a950-d606f8c30852,Stefon Diggs,Vikings,2017,WR,14,14,24,64.0,6.0,8.0,849.0,,,8.0,1.625,0.0,0.0,0.0,13.0,,,,,,,,,,,,
a1c40664-b265-4083-aad2-54b4c734f2c5 2018 33405046-04ee-4058-a950-d606f8c30852,Stefon Diggs,Vikings,2018,WR,15,14,25,102.0,9.0,9.0,1021.0,0.0,0.0,10.0,6.2,0.0,0.0,0.0,62.0,,,,,,,,,,,,
d6d41a89-a8af-48b9-bf75-561de99a1d87 2015 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Adam Humphries,Buccaneers,2015,WR,13,0,22,27.0,4.0,1.0,260.0,,,,,,,,,,,,,,,,,,,,
d6d41a89-a8af-48b9-bf75-561de99a1d87 2016 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Adam Humphries,Buccaneers,2016,WR,15,4,23,55.0,6.0,2.0,622.0,3.0,0.0,5.0,3.6,0.0,0.0,0.0,18.0,,,,,,,,,,,,
d6d41a89-a8af-48b9-bf75-561de99a1d87 2017 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Adam Humphries,Buccaneers,2017,WR,16,3,24,61.0,1.0,1.0,631.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,
d6d41a89-a8af-48b9-bf75-561de99a1d87 2018 4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Adam Humphries,Buccaneers,2018,WR,16,10,25,76.0,6.0,5.0,816.0,2.0,0.0,2.0,5.5,0.0,0.0,0.0,11.0,,,,,,,,,,,,
052a93cf-8536-4a12-9831-84b27e8608da 2015 e6aa13a4-0055-48a9-bc41-be28dc106929,Justin Hardy,Falcons,2015,WR,9,1,24,21.0,6.0,0.0,194.0,,,,,,,,,,,,,,,,,,,,
052a93cf-8536-4a12-9831-84b27e8608da 2016 e6aa13a4-0055-48a9-bc41-be28dc106929,Justin Hardy,Falcons,2016,WR,16,3,25,21.0,5.0,4.0,203.0,,,,,,,,,,,,,,,,,,,,
052a93cf-8536-4a12-9831-84b27e8608da 2017 e6aa13a4-0055-48a9-bc41-be28dc106929,Justin Hardy,Falcons,2017,WR,16,1,26,20.0,1.0,3.0,221.0,1.0,0.0,,,,,,,,,,,,,,,,,,
052a93cf-8536-4a12-9831-84b27e8608da 2018 e6aa13a4-0055-48a9-bc41-be28dc106929,Justin Hardy,Falcons,2018,WR,16,0,27,14.0,2.0,2.0,133.0,1.0,0.0,,,,,,,,,,,,,,,,,,
7f5f2a81-ac40-420c-9421-5b9e2a21faf8 2015 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Devin Funchess,Panthers,2015,WR,16,5,21,31.0,11.0,5.0,473.0,1.0,1.0,,,,,,,,,,,,,,,,,,
7f5f2a81-ac40-420c-9421-5b9e2a21faf8 2016 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Devin Funchess,Panthers,2016,WR,15,7,22,23.0,7.0,4.0,371.0,,,,,,,,,,,,,,,,,,,,
7f5f2a81-ac40-420c-9421-5b9e2a21faf8 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Devin Funchess,Panthers,2017,WR,16,16,23,63.0,5.0,8.0,840.0,,,,,,,,,,,,,,,,,,,,
7f5f2a81-ac40-420c-9421-5b9e2a21faf8 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Devin Funchess,Panthers,2018,WR,14,12,24,44.0,9.0,4.0,549.0,,,,,,,,,,,,,,,,,,,,
8482bc94-0eb0-4e92-8f99-ced135f3cd5d 2015 0d855753-ea21-4953-89f9-0e20aff9eb73,Willie Snead IV,Saints,2015,WR,15,8,23,69.0,9.0,3.0,984.0,2.0,1.0,,,,,,,,,,,,,,,,,,
8482bc94-0eb0-4e92-8f99-ced135f3cd5d 2016 0d855753-ea21-4953-89f9-0e20aff9eb73,Willie Snead IV,Saints,2016,WR,15,4,24,72.0,5.0,4.0,895.0,2.0,0.0,,,,,,,100.0,0.0,0.0,0.0,1.0,50.0,,,,,,
8482bc94-0eb0-4e92-8f99-ced135f3cd5d 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Willie Snead IV,Saints,2017,WR,11,7,25,8.0,1.0,0.0,92.0,1.0,1.0,,,,,,,,,,,,,,,,,,
8482bc94-0eb0-4e92-8f99-ced135f3cd5d 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Willie Snead IV,Ravens,2018,WR,16,10,26,62.0,3.0,1.0,651.0,,,1.0,13.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,
617269c1-88b3-45a6-b4a8-b2806a0cdaea 2015 de760528-1dc0-416a-a978-b510d20692ff,J.J. Nelson,Cardinals,2015,WR,11,2,23,11.0,0.0,2.0,299.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
617269c1-88b3-45a6-b4a8-b2806a0cdaea 2016 de760528-1dc0-416a-a978-b510d20692ff,J.J. Nelson,Cardinals,2016,WR,15,6,24,34.0,4.0,6.0,568.0,1.0,1.0,4.0,20.75,1.0,0.0,1.0,83.0,,,,,,,,,,,,
617269c1-88b3-45a6-b4a8-b2806a0cdaea 2017 de760528-1dc0-416a-a978-b510d20692ff,J.J. Nelson,Cardinals,2017,WR,16,5,25,29.0,2.0,2.0,508.0,1.0,1.0,3.0,12.333,0.0,0.0,0.0,37.0,,,,,,,,,,,,
617269c1-88b3-45a6-b4a8-b2806a0cdaea 2018 de760528-1dc0-416a-a978-b510d20692ff,J.J. Nelson,Cardinals,2018,WR,14,2,26,7.0,0.0,0.0,64.0,,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
dffa69ad-331e-4f09-ae38-40a5a4406be6 2015 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tyler Lockett,Seahawks,2015,WR,16,8,23,51.0,2.0,6.0,664.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,
dffa69ad-331e-4f09-ae38-40a5a4406be6 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tyler Lockett,Seahawks,2016,WR,15,9,24,41.0,1.0,1.0,597.0,,,6.0,19.0,0.0,0.0,1.0,114.0,,,,,,,,,,,,
dffa69ad-331e-4f09-ae38-40a5a4406be6 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tyler Lockett,Seahawks,2017,WR,16,8,25,45.0,3.0,2.0,555.0,,,10.0,5.8,2.0,0.0,0.0,58.0,,,,,,,,,,,,
dffa69ad-331e-4f09-ae38-40a5a4406be6 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tyler Lockett,Seahawks,2018,WR,16,14,26,57.0,4.0,10.0,965.0,2.0,0.0,13.0,5.308,0.0,0.0,0.0,69.0,,,,,,,,,,,,
5de11f0b-8da9-42ba-9a93-db7f0a58543b 2016 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Jakeem Grant,Dolphins,2016,WR,16,0,24,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
5de11f0b-8da9-42ba-9a93-db7f0a58543b 2017 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Jakeem Grant,Dolphins,2017,WR,16,0,25,13.0,0.0,2.0,203.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,
5de11f0b-8da9-42ba-9a93-db7f0a58543b 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Jakeem Grant,Dolphins,2018,WR,10,2,26,21.0,1.0,2.0,268.0,,,1.0,5.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,
931dbb14-36ac-4044-a61e-5f11854f0383 2016 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Leonte Carroo,Dolphins,2016,WR,14,2,22,3.0,1.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,
931dbb14-36ac-4044-a61e-5f11854f0383 2017 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Leonte Carroo,Dolphins,2017,WR,14,0,23,7.0,0.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,
